,path,url,width,height,mime,size,filename
33,/nas/content/live/cometnerc/wp-content/uploads/figures_sentinel/antisana/antisana_142D_09147_131313.jpg,https://comet.nerc.ac.uk/wp-content/uploads/figures_sentinel/antisana/antisana_142D_09147_131313.jpg,738,1125,image/jpeg,313677,antisana_142D_09147_131313.jpg
34,/nas/content/live/cometnerc/wp-content/uploads/figures_sentinel/antofagasta_volcanic_field/antofagasta-volcanic-field_083D_11651_131313.jpg,https://comet.nerc.ac.uk/wp-content/uploads/figures_sentinel/antofagasta_volcanic_field/antofagasta-volcanic-field_083D_11651_131313.jpg,752,1125,image/jpeg,269884,antofagasta-volcanic-field_083D_11651_131313.jpg
35,/nas/content/live/cometnerc/wp-content/uploads/figures_sentinel/antuco/antuco_083D_12832_131313.jpg,https://comet.nerc.ac.uk/wp-content/uploads/figures_sentinel/antuco/antuco_083D_12832_131313.jpg,752,1125,image/jpeg,305939,antuco_083D_12832_131313.jpg
36,/nas/content/live/cometnerc/wp-content/uploads/figures_sentinel/antuco/antuco_083D_12636_131313.jpg,https://comet.nerc.ac.uk/wp-content/uploads/figures_sentinel/antuco/antuco_083D_12636_131313.jpg,752,1125,image/jpeg,313097,antuco_083D_12636_131313.jpg
37,/nas/content/live/cometnerc/wp-content/uploads/figures_sentinel/apagado/apagado_083D_13222_131313.jpg,https://comet.nerc.ac.uk/wp-content/uploads/figures_sentinel/apagado/apagado_083D_13222_131313.jpg,752,1125,image/jpeg,264709,apagado_083D_13222_131313.jpg
38,/nas/content/live/cometnerc/wp-content/uploads/figures_sentinel/apaneca_range/apaneca-range_128D_07531_131313.jpg,https://comet.nerc.ac.uk/wp-content/uploads/figures_sentinel/apaneca_range/apaneca-range_128D_07531_131313.jpg,754,1125,image/jpeg,316249,apaneca-range_128D_07531_131313.jpg
39,/nas/content/live/cometnerc/wp-content/uploads/figures_sentinel/apaneca_range/apaneca-range_026D_07514_131212.jpg,https://comet.nerc.ac.uk/wp-content/uploads/figures_sentinel/apaneca_range/apaneca-range_026D_07514_131212.jpg,754,1125,image/jpeg,314929,apaneca-range_026D_07514_131212.jpg
40,/nas/content/live/cometnerc/wp-content/uploads/figures_sentinel/apastepeque_field/apastepeque-field_128D_07650_030403.jpg,https://comet.nerc.ac.uk/wp-content/uploads/figures_sentinel/apastepeque_field/apastepeque-field_128D_07650_030403.jpg,754,1125,image/jpeg,314936,apastepeque-field_128D_07650_030403.jpg
41,/nas/content/live/cometnerc/wp-content/uploads/figures_sentinel/apastepeque_field/apastepeque-field_128D_07531_131313.jpg,https://comet.nerc.ac.uk/wp-content/uploads/figures_sentinel/apastepeque_field/apastepeque-field_128D_07531_131313.jpg,754,1125,image/jpeg,324886,apastepeque-field_128D_07531_131313.jpg
42,/nas/content/live/cometnerc/wp-content/uploads/figures_sentinel/apo/apo_163D_08317_091313.jpg,https://comet.nerc.ac.uk/wp-content/uploads/figures_sentinel/apo/apo_163D_08317_091313.jpg,740,1125,image/jpeg,291701,apo_163D_08317_091313.jpg
43,/nas/content/live/cometnerc/wp-content/uploads/figures_sentinel/apoyeque/apoyeque_055D_07784_040200.jpg,https://comet.nerc.ac.uk/wp-content/uploads/figures_sentinel/apoyeque/apoyeque_055D_07784_040200.jpg,754,1125,image/jpeg,245046,apoyeque_055D_07784_040200.jpg
44,/nas/content/live/cometnerc/wp-content/uploads/figures_sentinel/aracar/aracar_156D_11424_131313.jpg,https://comet.nerc.ac.uk/wp-content/uploads/figures_sentinel/aracar/aracar_156D_11424_131313.jpg,752,1125,image/jpeg,265468,aracar_156D_11424_131313.jpg
45,/nas/content/live/cometnerc/wp-content/uploads/figures_sentinel/aracar/aracar_083D_11452_131313.jpg,https://comet.nerc.ac.uk/wp-content/uploads/figures_sentinel/aracar/aracar_083D_11452_131313.jpg,752,1125,image/jpeg,270905,aracar_083D_11452_131313.jpg
46,/nas/content/live/cometnerc/wp-content/uploads/figures_sentinel/aragats/aragats_152D_04960_131313.jpg,https://comet.nerc.ac.uk/wp-content/uploads/figures_sentinel/aragats/aragats_152D_04960_131313.jpg,754,1125,image/jpeg,294255,aragats_152D_04960_131313.jpg
